State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Indiana,Vanderburgh,2015,365,214,145,6,0,0,0,133,67,46,2,7,131,0,225,0
Indiana,Vigo,2015,365,180,162,21,2,0,0,176,84,51,0,0,79,81,205,0
Indiana,Wabash,2015,358,330,26,2,0,0,0,126,49,35,0,0,358,0,0,0
Indiana,Warrick,2015,275,208,65,2,0,0,0,115,67,41,0,0,176,99,0,0
Indiana,Wayne,2015,363,361,2,0,0,0,0,85,11,6,0,0,0,363,0,0
Indiana,Whitley,2015,360,257,103,0,0,0,0,87,62,39,0,22,0,3,335,0
Iowa,Black Hawk,2015,362,187,173,2,0,0,0,111,67,49,0,0,0,0,361,1
Iowa,Bremer,2015,214,200,14,0,0,0,0,80,48,36,0,0,214,0,0,0
Iowa,Cerro Gordo,2015,357,352,5,0,0,0,0,58,33,16,0,0,0,0,0,357
Iowa,Clinton,2015,365,187,177,1,0,0,0,146,70,49,0,0,74,4,287,0
Iowa,Delaware,2015,118,103,15,0,0,0,0,73,53,30,0,0,0,0,110,8
Iowa,Harrison,2015,214,191,22,1,0,0,0,108,51,40,0,0,214,0,0,0
Iowa,Johnson,2015,365,280,84,1,0,0,0,139,59,36,0,0,0,0,361,4
Iowa,Lee,2015,118,98,20,0,0,0,0,82,53,33,0,0,0,0,118,0
Iowa,Linn,2015,365,265,99,1,0,0,0,112,64,42,0,0,124,18,220,3
Iowa,Montgomery,2015,365,300,65,0,0,0,0,97,56,38,0,0,149,0,216,0
Iowa,Muscatine,2015,365,228,121,15,1,0,0,151,77,42,0,0,0,74,286,5
Iowa,Palo Alto,2015,365,289,75,1,0,0,0,102,58,40,0,0,120,0,243,2
Iowa,Polk,2015,365,298,67,0,0,0,0,98,56,36,0,17,136,0,208,4
Iowa,Pottawattamie,2015,122,105,17,0,0,0,0,82,53,32,0,0,0,0,118,4
Iowa,Scott,2015,365,112,251,1,1,0,0,152,77,56,0,0,50,0,216,99
Iowa,Story,2015,213,202,11,0,0,0,0,77,48,36,0,0,213,0,0,0
Iowa,Van Buren,2015,365,281,83,0,1,0,0,154,56,40,0,0,166,0,199,0
Iowa,Warren,2015,214,204,10,0,0,0,0,80,46,35,0,0,214,0,0,0
Iowa,Woodbury,2015,365,353,12,0,0,0,0,99,36,1,0,0,0,244,119,2
Kansas,Chase,2015,119,113,6,0,0,0,0,84,47,20,0,0,0,0,119,0
Kansas,Ford,2015,330,324,6,0,0,0,0,64,31,13,0,0,0,0,0,330
Kansas,Johnson,2015,365,325,40,0,0,0,0,100,51,35,0,0,329,0,36,0
Kansas,Leavenworth,2015,365,347,18,0,0,0,0,71,48,34,0,0,365,0,0,0
Kansas,Neosho,2015,364,328,35,1,0,0,0,122,50,35,0,1,313,0,42,8
Kansas,Sedgwick,2015,365,296,69,0,0,0,0,94,58,40,0,21,282,0,25,37
Kansas,Shawnee,2015,365,322,42,1,0,0,0,108,52,36,0,0,322,0,30,13
Kansas,Sherman,2015,59,58,1,0,0,0,0,73,36,18,0,0,0,0,0,59
Kansas,Sumner,2015,365,311,54,0,0,0,0,100,58,37,0,0,344,0,21,0
Kansas,Trego,2015,358,303,54,1,0,0,0,128,57,41,0,0,340,0,18,0
Kansas,Wyandotte,2015,365,220,143,2,0,0,0,123,64,46,0,11,120,17,216,1
Kentucky,Bell,2015,261,237,24,0,0,0,0,77,49,38,0,0,231,0,30,0
Kentucky,Boone,2015,244,221,22,1,0,0,0,101,50,39,0,0,244,0,0,0
Kentucky,Boyd,2015,365,267,95,3,0,0,0,108,64,41,0,18,126,2,217,2
Kentucky,Bullitt,2015,242,215,25,2,0,0,0,108,54,39,0,0,242,0,0,0
Kentucky,Campbell,2015,364,257,101,6,0,0,0,129,68,43,0,3,155,3,203,0
Kentucky,Carter,2015,265,241,24,0,0,0,0,74,50,36,0,0,194,0,70,1
Kentucky,Christian,2015,270,222,48,0,0,0,0,87,57,41,0,0,198,0,72,0
Kentucky,Daviess,2015,365,241,121,3,0,0,0,113,67,43,0,5,95,8,257,0
Kentucky,Edmonson,2015,362,333,29,0,0,0,0,90,49,36,0,0,330,4,28,0
Kentucky,Fayette,2015,365,286,74,5,0,0,0,139,61,39,0,30,188,1,145,1
Kentucky,Greenup,2015,364,344,20,0,0,0,0,100,47,31,0,0,239,125,0,0
Kentucky,Hancock,2015,245,203,37,5,0,0,0,115,61,41,0,0,245,0,0,0
Kentucky,Hardin,2015,365,251,113,1,0,0,0,105,62,44,0,0,133,0,232,0
Kentucky,Henderson,2015,365,264,99,2,0,0,0,101,64,42,0,0,130,2,233,0
Kentucky,Jefferson,2015,365,195,160,6,4,0,0,174,75,49,0,13,128,12,212,0
Kentucky,Jessamine,2015,365,334,30,1,0,0,0,105,49,32,0,0,244,121,0,0
Kentucky,Livingston,2015,260,227,32,1,0,0,0,105,54,40,0,0,242,0,0,18
Kentucky,Madison,2015,112,99,13,0,0,0,0,71,52,30,0,0,0,0,112,0
Kentucky,McCracken,2015,365,252,110,3,0,0,0,115,64,41,0,40,113,2,208,2
Kentucky,Morgan,2015,362,331,31,0,0,0,0,87,49,37,0,0,362,0,0,0
Kentucky,Oldham,2015,191,164,23,4,0,0,0,129,54,39,0,0,191,0,0,0
Kentucky,Perry,2015,361,316,45,0,0,0,0,82,51,36,0,0,167,0,194,0
Kentucky,Pike,2015,365,272,93,0,0,0,0,97,58,42,0,0,82,0,283,0
Kentucky,Pulaski,2015,263,230,33,0,0,0,0,80,53,37,0,0,196,0,67,0
Kentucky,Simpson,2015,208,179,28,1,0,0,0,101,51,39,0,0,208,0,0,0
Kentucky,Trigg,2015,344,318,26,0,0,0,0,71,49,36,0,0,344,0,0,0
Kentucky,Warren,2015,336,291,45,0,0,0,0,84,52,38,0,0,161,0,175,0
Kentucky,Washington,2015,360,333,26,1,0,0,0,101,49,37,0,0,360,0,0,0
Louisiana,Ascension,2015,363,326,32,5,0,0,0,140,51,34,0,9,354,0,0,0
Louisiana,Bossier,2015,365,264,100,1,0,0,0,140,62,40,0,0,207,2,156,0
Louisiana,Caddo,2015,364,303,61,0,0,0,0,93,59,38,0,0,278,0,86,0
Louisiana,Calcasieu,2015,365,230,131,3,1,0,0,156,69,45,0,1,152,9,203,0
Louisiana,East Baton Rouge,2015,365,190,165,8,2,0,0,156,77,50,0,1,126,0,238,0
Louisiana,Iberville,2015,365,317,39,9,0,0,0,133,54,34,0,3,321,0,41,0
Louisiana,Jefferson,2015,365,279,86,0,0,0,0,100,60,40,0,5,235,0,125,0
Louisiana,Lafayette,2015,365,249,116,0,0,0,0,97,63,44,0,0,165,0,200,0
Louisiana,Lafourche,2015,365,321,44,0,0,0,0,97,52,35,0,0,259,0,106,0
Louisiana,Livingston,2015,365,233,130,2,0,0,0,112,64,45,0,0,179,0,186,0
Louisiana,Orleans,2015,365,305,60,0,0,0,0,79,54,36,3,59,0,0,296,7
Louisiana,Ouachita,2015,335,306,29,0,0,0,0,74,49,32,0,0,276,0,59,0
Louisiana,Pointe Coupee,2015,364,337,25,2,0,0,0,122,48,32,0,0,364,0,0,0
Louisiana,Rapides,2015,118,106,12,0,0,0,0,65,51,27,0,0,0,0,118,0
Louisiana,St. Bernard,2015,365,223,137,5,0,0,0,121,71,45,0,0,124,40,201,0
Louisiana,St. James,2015,345,325,18,2,0,0,0,115,46,31,0,0,345,0,0,0
Louisiana,St. John the Baptist,2015,365,341,22,2,0,0,0,105,48,33,0,0,365,0,0,0
Louisiana,St. Martin,2015,65,59,6,0,0,0,0,84,50,38,0,0,65,0,0,0
Louisiana,St. Tammany,2015,365,302,63,0,0,0,0,100,55,37,0,0,236,0,129,0
Louisiana,Tangipahoa,2015,114,102,12,0,0,0,0,98,51,29,0,0,0,0,114,0
Louisiana,Terrebonne,2015,122,116,6,0,0,0,0,76,47,26,0,0,0,0,122,0
Louisiana,West Baton Rouge,2015,365,290,72,3,0,0,0,143,58,37,0,14,128,1,222,0
Maine,Androscoggin,2015,358,294,64,0,0,0,0,97,56,36,0,0,108,0,248,2
Maine,Aroostook,2015,365,276,89,0,0,0,0,97,60,37,0,0,159,0,202,4
Maine,Cumberland,2015,365,287,77,1,0,0,0,108,59,38,0,23,202,0,138,2
Maine,Franklin,2015,49,49,0,0,0,0,0,39,19,8,0,0,0,0,49,0
Maine,Hancock,2015,365,330,32,3,0,0,0,143,50,37,0,0,330,0,35,0
Maine,Kennebec,2015,288,274,14,0,0,0,0,93,46,32,0,0,208,51,20,9
Maine,Knox,2015,178,164,13,1,0,0,0,119,50,36,0,0,178,0,0,0
Maine,Oxford,2015,340,291,49,0,0,0,0,90,56,33,0,0,148,0,192,0
Maine,Penobscot,2015,364,304,60,0,0,0,0,100,54,37,0,0,199,0,165,0
Maine,Sagadahoc,2015,203,198,5,0,0,0,0,74,46,35,0,0,203,0,0,0
Maine,Washington,2015,356,343,13,0,0,0,0,90,44,33,0,0,347,0,9,0
Maine,York,2015,350,329,18,3,0,0,0,136,48,31,0,0,214,136,0,0
Maryland,Anne Arundel,2015,264,191,69,4,0,0,0,119,67,44,0,0,200,0,63,1
Maryland,Baltimore,2015,365,257,95,13,0,0,0,143,77,42,0,57,253,1,54,0
Maryland,Baltimore (City),2015,365,210,149,6,0,0,0,140,74,47,0,39,122,0,204,0
Maryland,Calvert,2015,206,145,61,0,0,0,0,93,71,44,0,0,206,0,0,0
Maryland,Carroll,2015,213,162,49,2,0,0,0,115,67,43,0,0,213,0,0,0
Maryland,Cecil,2015,358,235,118,4,1,0,0,187,74,44,0,0,162,0,196,0
Maryland,Charles,2015,212,153,58,1,0,0,0,122,71,44,0,0,212,0,0,0
Maryland,Dorchester,2015,365,274,90,1,0,0,0,105,63,42,0,0,266,0,99,0
Maryland,Frederick,2015,209,160,48,1,0,0,0,119,67,44,0,0,209,0,0,0
Maryland,Garrett,2015,365,306,59,0,0,0,0,100,54,40,0,0,297,1,67,0
Maryland,Harford,2015,358,244,108,5,1,0,0,156,71,43,0,0,196,0,162,0
Maryland,Howard,2015,365,283,82,0,0,0,0,92,60,35,1,162,0,0,202,0
Maryland,Kent,2015,347,251,89,7,0,0,0,108,66,44,0,0,166,0,181,0
Maryland,Montgomery,2015,345,229,111,5,0,0,0,143,67,45,0,0,151,0,194,0
Maryland,Prince George's,2015,365,191,167,6,1,0,0,156,74,50,0,2,189,0,174,0
Maryland,Washington,2015,345,227,117,1,0,0,0,101,68,44,0,0,135,0,210,0
Massachusetts,Barnstable,2015,317,294,19,4,0,0,0,122,48,34,0,0,286,0,31,0
Massachusetts,Berkshire,2015,360,294,66,0,0,0,0,94,56,34,0,0,0,0,360,0
Massachusetts,Bristol,2015,365,305,55,5,0,0,0,122,56,37,0,0,274,0,91,0
Massachusetts,Dukes,2015,260,242,16,2,0,0,0,112,47,31,0,0,203,0,57,0
Massachusetts,Essex,2015,365,299,63,3,0,0,0,122,57,37,0,7,265,0,93,0
Massachusetts,Franklin,2015,365,288,77,0,0,0,0,100,59,37,0,0,192,0,173,0
Massachusetts,Hampden,2015,365,283,79,3,0,0,0,147,64,39,0,24,221,0,120,0
Massachusetts,Hampshire,2015,361,316,41,4,0,0,0,108,52,36,0,5,304,0,51,1
Massachusetts,Middlesex,2015,362,345,16,1,0,0,0,119,46,33,0,0,362,0,0,0
Massachusetts,Norfolk,2015,365,319,44,1,1,0,0,156,52,37,0,2,288,0,75,0
Massachusetts,Plymouth,2015,363,293,69,1,0,0,0,126,57,36,0,0,244,0,119,0
Massachusetts,Suffolk,2015,365,239,125,1,0,0,0,126,60,43,0,45,57,0,263,0
Massachusetts,Worcester,2015,365,307,58,0,0,0,0,93,57,37,0,39,246,0,80,0
Michigan,Allegan,2015,243,183,56,4,0,0,0,147,68,41,0,0,174,0,69,0
Michigan,Bay,2015,361,304,57,0,0,0,0,80,56,33,0,0,0,0,361,0
Michigan,Benzie,2015,183,160,21,2,0,0,0,108,58,39,0,0,183,0,0,0
Michigan,Berrien,2015,243,178,61,4,0,0,0,126,67,42,0,0,171,0,72,0
Michigan,Cass,2015,180,141,37,2,0,0,0,126,71,44,0,0,180,0,0,0
Michigan,Chippewa,2015,358,301,57,0,0,0,0,84,53,36,0,0,109,0,249,0
Michigan,Clinton,2015,182,161,21,0,0,0,0,100,54,39,0,0,182,0,0,0
Michigan,Genesee,2015,357,264,90,3,0,0,0,131,62,40,0,0,133,0,224,0
Michigan,Huron,2015,182,162,18,2,0,0,0,129,51,39,0,0,182,0,0,0
Michigan,Ingham,2015,364,282,80,2,0,0,0,107,59,40,0,4,199,0,161,0
Michigan,Kalamazoo,2015,359,264,94,1,0,0,0,101,62,41,0,0,123,0,236,0
Michigan,Kent,2015,365,259,103,2,1,0,0,153,64,40,0,0,201,0,164,0
Michigan,Keweenaw,2015,118,117,1,0,0,0,0,58,29,13,0,0,0,0,118,0
Michigan,Lenawee,2015,348,276,72,0,0,0,0,91,62,42,0,0,138,0,210,0
Michigan,Macomb,2015,241,174,61,5,1,0,0,165,72,43,0,0,173,0,68,0
Michigan,Manistee,2015,242,208,32,2,0,0,0,119,54,34,0,0,175,0,67,0
Michigan,Mason,2015,183,159,23,1,0,0,0,105,54,39,0,0,183,0,0,0
Michigan,Missaukee,2015,361,315,45,1,0,0,0,101,54,37,0,0,274,0,87,0
Michigan,Monroe,2015,327,301,25,1,0,0,0,101,45,7,0,0,0,210,117,0
Michigan,Muskegon,2015,176,139,31,5,1,0,0,159,71,42,0,0,176,0,0,0
Michigan,Oakland,2015,237,189,44,4,0,0,0,142,66,41,0,0,158,0,79,0
Michigan,Ottawa,2015,347,317,29,1,0,0,0,122,50,19,0,0,159,188,0,0
Michigan,Schoolcraft,2015,364,328,33,3,0,0,0,133,50,31,0,0,166,0,198,0
Michigan,St. Clair,2015,365,251,100,14,0,0,0,126,72,41,0,0,122,27,216,0
Michigan,Tuscola,2015,340,321,19,0,0,0,0,100,48,34,0,0,340,0,0,0
Michigan,Washtenaw,2015,365,272,93,0,0,0,0,99,63,42,0,0,197,0,168,0
Michigan,Wayne,2015,365,160,198,7,0,0,0,133,79,53,0,8,82,33,212,30
Michigan,Wexford,2015,356,334,20,2,0,0,0,112,47,35,0,0,356,0,0,0
Minnesota,Anoka,2015,365,318,45,2,0,0,0,105,52,37,0,10,249,0,102,4
Minnesota,Becker,2015,358,316,40,2,0,0,0,130,52,33,0,0,200,0,158,0
Minnesota,Beltrami,2015,362,348,12,2,0,0,0,131,38,17,0,0,0,0,362,0
Minnesota,Carlton,2015,275,254,20,1,0,0,0,101,47,33,0,0,197,0,78,0
Minnesota,Cook,2015,258,257,1,0,0,0,0,89,33,20,0,0,0,0,258,0
Minnesota,Crow Wing,2015,365,331,32,2,0,0,0,137,50,33,0,0,196,0,169,0
Minnesota,Dakota,2015,365,324,40,1,0,0,0,137,52,31,0,76,0,5,284,0
Minnesota,Goodhue,2015,214,202,12,0,0,0,0,87,48,37,0,0,214,0,0,0
Minnesota,Hennepin,2015,365,223,139,3,0,0,0,119,65,45,0,17,69,0,155,124
Minnesota,Lake,2015,365,342,22,1,0,0,0,110,46,29,0,0,162,0,151,52
Minnesota,Lyon,2015,365,338,26,1,0,0,0,119,48,30,0,0,128,0,237,0
Minnesota,Mille Lacs,2015,223,214,9,0,0,0,0,87,46,33,0,0,223,0,0,0
Minnesota,Olmsted,2015,365,315,49,1,0,0,0,116,54,36,0,0,180,0,185,0
Minnesota,Ramsey,2015,365,291,72,2,0,0,0,134,55,33,0,0,0,0,308,57
Minnesota,Rock,2015,119,111,8,0,0,0,0,83,41,22,0,0,0,0,119,0
Minnesota,Saint Louis,2015,365,329,35,1,0,0,0,104,50,36,0,0,240,0,118,7
Minnesota,Scott,2015,364,347,17,0,0,0,0,90,47,32,0,0,325,0,39,0
Minnesota,Stearns,2015,355,327,27,0,1,0,0,151,47,33,0,0,186,0,169,0
Minnesota,Washington,2015,365,278,85,2,0,0,0,122,58,40,0,0,131,0,205,29
Minnesota,Winona,2015,120,115,5,0,0,0,0,73,40,18,0,0,0,0,120,0
Minnesota,Wright,2015,357,328,29,0,0,0,0,93,49,32,0,0,186,0,171,0
Mississippi,Bolivar,2015,245,226,19,0,0,0,0,90,49,38,0,0,245,0,0,0
Mississippi,DeSoto,2015,365,288,77,0,0,0,0,87,56,39,0,0,120,0,245,0
Mississippi,Forrest,2015,354,272,82,0,0,0,0,75,54,38,0,0,0,0,354,0
Mississippi,Grenada,2015,116,110,6,0,0,0,0,65,44,26,0,0,0,0,116,0
Mississippi,Hancock,2015,276,237,39,0,0,0,0,84,54,35,0,0,197,0,79,0
Mississippi,Harrison,2015,363,288,73,2,0,0,0,115,58,38,0,0,145,0,218,0
Mississippi,Hinds,2015,365,217,148,0,0,0,0,100,66,45,0,2,110,0,253,0
Mississippi,Jackson,2015,365,315,50,0,0,0,0,93,54,33,0,80,206,9,70,0
Mississippi,Lauderdale,2015,241,236,5,0,0,0,0,77,44,32,0,0,241,0,0,0
Mississippi,Lee,2015,235,228,7,0,0,0,0,74,47,35,0,0,235,0,0,0
Mississippi,Yalobusha,2015,329,325,4,0,0,0,0,97,43,33,0,0,329,0,0,0
Missouri,Andrew,2015,213,184,29,0,0,0,0,87,54,40,0,0,213,0,0,0
Missouri,Boone,2015,214,197,17,0,0,0,0,90,49,38,0,0,214,0,0,0
Missouri,Buchanan,2015,364,267,97,0,0,0,0,99,60,38,0,0,0,0,352,12
Missouri,Callaway,2015,214,186,28,0,0,0,0,97,51,41,0,0,214,0,0,0
Missouri,Cass,2015,336,255,80,1,0,0,0,103,61,40,0,0,166,0,170,0
Missouri,Cedar,2015,352,296,56,0,0,0,0,87,54,35,0,0,152,0,200,0
Missouri,Clay,2015,362,281,77,4,0,0,0,115,62,41,0,0,175,0,187,0
Missouri,Clinton,2015,214,167,45,2,0,0,0,101,71,42,0,0,214,0,0,0
Missouri,Franklin,2015,248,246,2,0,0,0,0,76,13,1,0,0,0,248,0,0
Missouri,Greene,2015,365,302,63,0,0,0,0,80,56,38,0,0,153,8,193,11
Missouri,Iron,2015,356,350,6,0,0,0,0,70,23,4,0,0,0,356,0,0
Missouri,Jackson,2015,365,216,112,37,0,0,0,134,101,44,0,50,0,74,160,81
Missouri,Jasper,2015,365,307,58,0,0,0,0,98,56,35,0,0,176,0,0,189
Missouri,Jefferson,2015,365,226,136,3,0,0,0,136,67,46,0,0,93,3,269,0
Missouri,Lincoln,2015,214,188,26,0,0,0,0,97,54,39,0,0,214,0,0,0
Missouri,Monroe,2015,365,355,10,0,0,0,0,80,44,31,0,0,355,0,0,10
Missouri,Perry,2015,214,178,35,1,0,0,0,129,61,41,0,0,214,0,0,0
Missouri,Saint Charles,2015,275,234,38,3,0,0,0,126,64,37,0,0,213,62,0,0
Missouri,Saint Louis,2015,365,242,118,5,0,0,0,119,64,44,0,32,128,0,204,1
Missouri,Sainte Genevieve,2015,220,190,30,0,0,0,0,93,54,39,0,0,214,0,6,0
Missouri,St. Louis City,2015,365,200,159,4,2,0,0,154,70,48,0,29,52,1,259,24
Missouri,Stoddard,2015,119,108,11,0,0,0,0,73,48,28,0,0,0,0,119,0
Missouri,Taney,2015,263,251,12,0,0,0,0,77,46,34,0,0,196,0,67,0
Montana,Cascade,2015,347,306,32,3,6,0,0,165,54,26,0,0,0,0,347,0
Montana,Fergus,2015,365,343,13,5,4,0,0,163,46,36,0,0,318,0,45,2
Montana,Flathead,2015,365,265,88,3,9,0,0,180,72,42,0,0,171,0,144,50
Montana,Gallatin,2015,365,319,42,3,1,0,0,174,54,22,10,22,0,0,333,0
Montana,Lake,2015,120,113,5,1,1,0,0,166,36,9,0,0,0,0,120,0
Montana,Lewis and Clark,2015,365,290,62,8,5,0,0,171,67,41,0,0,241,0,124,0
Montana,Lincoln,2015,365,204,140,8,12,1,0,215,83,41,0,0,0,0,352,13
Montana,Missoula,2015,365,185,157,14,9,0,0,191,91,49,0,0,81,0,282,2
Montana,Phillips,2015,364,335,21,4,4,0,0,191,47,34,0,0,282,0,81,1
Montana,Powder River,2015,358,295,57,5,1,0,0,165,58,39,0,0,246,0,56,56
Montana,Powell,2015,120,112,6,0,2,0,0,171,30,8,0,0,0,0,120,0
Montana,Ravalli,2015,351,292,38,8,11,2,0,247,68,21,0,0,0,0,351,0
Montana,Richland,2015,364,319,39,3,3,0,0,173,52,39,0,0,297,0,52,15
Montana,Roosevelt,2015,102,96,2,3,1,0,0,152,32,10,0,0,0,0,102,0
Montana,Rosebud,2015,365,297,55,8,5,0,0,185,62,38,0,6,243,7,65,44
Montana,Sanders,2015,362,341,18,3,0,0,0,150,38,16,0,0,0,0,39,323
Montana,Sheridan,2015,115,111,1,2,1,0,0,154,28,12,0,0,0,0,115,0
Montana,Silver Bow,2015,365,288,67,4,6,0,0,168,65,30,0,0,0,0,317,48
Montana,Yellowstone,2015,365,329,34,1,1,0,0,158,49,28,0,0,0,85,280,0
Nebraska,Cass,2015,353,309,43,1,0,0,0,106,54,24,0,0,0,0,0,353
Nebraska,Dawson,2015,59,57,2,0,0,0,0,62,39,18,0,0,0,0,0,59
Nebraska,Douglas,2015,365,256,105,4,0,0,0,122,64,43,1,0,161,23,170,10
Nebraska,Garden,2015,119,115,4,0,0,0,0,71,23,12,0,0,0,0,119,0
Nebraska,Hall,2015,115,109,6,0,0,0,0,81,42,24,0,0,0,0,115,0
Nebraska,Knox,2015,348,322,26,0,0,0,0,87,48,36,0,0,348,0,0,0
Nebraska,Lancaster,2015,261,234,27,0,0,0,0,80,51,37,0,0,193,0,68,0
Nebraska,Sarpy,2015,347,288,59,0,0,0,0,94,54,33,0,0,0,0,347,0
Nebraska,Scotts Bluff,2015,98,90,8,0,0,0,0,79,42,21,0,0,0,0,98,0
Nebraska,Thomas,2015,118,113,5,0,0,0,0,70,29,14,0,0,0,0,118,0
Nebraska,Washington,2015,116,110,6,0,0,0,0,76,44,25,0,0,0,0,116,0
Nevada,Carson City,2015,365,285,79,1,0,0,0,144,71,43,0,0,245,0,120,0
Nevada,Churchill,2015,261,209,50,2,0,0,0,133,61,44,0,0,261,0,0,0
Nevada,Clark,2015,365,140,202,22,1,0,0,151,93,58,0,14,250,0,97,4
Nevada,Douglas,2015,314,244,63,5,2,0,0,171,65,30,0,0,0,0,314,0
Nevada,Elko,2015,359,314,45,0,0,0,0,97,54,29,0,0,112,0,13,234
Nevada,Lyon,2015,275,207,64,4,0,0,0,108,71,45,0,0,275,0,0,0
Nevada,Nye,2015,365,357,7,0,1,0,0,165,30,16,0,0,0,0,0,365
Nevada,Washoe,2015,365,206,147,12,0,0,0,115,77,49,0,9,260,0,81,15
Nevada,White Pine,2015,358,296,60,2,0,0,0,115,61,42,0,0,350,0,8,0
New Hampshire,Belknap,2015,213,207,6,0,0,0,0,90,45,32,0,0,178,0,35,0
New Hampshire,Cheshire,2015,365,283,81,0,1,0,0,154,60,38,0,0,206,0,159,0
New Hampshire,Coos,2015,354,287,60,7,0,0,0,140,58,45,0,0,347,0,7,0
New Hampshire,Grafton,2015,365,320,45,0,0,0,0,90,52,35,0,0,246,0,119,0
New Hampshire,Hillsborough,2015,365,323,40,2,0,0,0,129,54,38,0,0,310,0,55,0
New Hampshire,Merrimack,2015,365,357,7,1,0,0,0,105,45,33,0,0,361,4,0,0
New Hampshire,Rockingham,2015,365,279,84,2,0,0,0,126,61,41,0,0,230,0,135,0
New Jersey,Atlantic,2015,365,318,45,2,0,0,0,122,57,37,0,0,322,5,38,0
New Jersey,Bergen,2015,365,203,150,12,0,0,0,133,77,47,0,67,107,0,191,0
New Jersey,Camden,2015,365,216,135,13,1,0,0,161,84,47,0,40,190,0,125,10
New Jersey,Cumberland,2015,362,317,43,2,0,0,0,108,54,33,0,0,362,0,0,0
New Jersey,Essex,2015,365,295,65,5,0,0,0,112,61,38,0,159,170,0,36,0
New Jersey,Gloucester,2015,272,194,73,5,0,0,0,133,74,42,0,0,220,0,52,0
New Jersey,Hudson,2015,365,244,104,16,1,0,0,166,79,42,0,76,161,0,128,0
New Jersey,Hunterdon,2015,363,299,60,4,0,0,0,115,61,36,0,0,299,0,64,0
New Jersey,Mercer,2015,365,246,109,10,0,0,0,147,77,42,0,0,255,0,110,0
New Jersey,Middlesex,2015,319,257,53,9,0,0,0,136,64,36,0,73,201,0,45,0
New Jersey,Monmouth,2015,236,189,41,5,1,0,0,154,74,41,0,0,236,0,0,0
New Jersey,Morris,2015,365,312,50,3,0,0,0,108,55,36,0,12,327,0,26,0
New Jersey,Ocean,2015,356,269,77,9,1,0,0,161,74,39,0,0,217,0,139,0
New Jersey,Passaic,2015,279,217,55,7,0,0,0,147,67,39,0,0,219,0,60,0
New Jersey,Union,2015,365,227,136,2,0,0,0,107,66,44,0,108,0,2,255,0
New Jersey,Warren,2015,363,316,46,1,0,0,0,115,54,35,0,94,220,1,48,0
New Mexico,Bernalillo,2015,365,202,159,4,0,0,0,108,74,49,0,3,262,0,52,48
New Mexico,Catron,2015,112,111,1,0,0,0,0,70,18,10,0,0,0,0,112,0
New Mexico,Chaves,2015,114,111,3,0,0,0,0,69,36,17,0,0,0,0,114,0
New Mexico,Dona Ana,2015,365,174,179,11,1,0,0,157,82,51,0,3,223,0,81,58
New Mexico,Eddy,2015,356,262,94,0,0,0,0,97,67,43,0,3,353,0,0,0
New Mexico,Grant,2015,114,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0
New Mexico,Lea,2015,361,287,73,0,1,0,0,157,64,40,0,6,335,0,20,0
New Mexico,Lincoln,2015,114,112,2,0,0,0,0,52,23,11,0,0,0,0,114,0
New Mexico,Los Alamos,2015,114,114,0,0,0,0,0,33,19,10,0,0,0,0,114,0
New Mexico,Luna,2015,355,351,4,0,0,0,0,75,27,16,0,53,0,0,0,302
New Mexico,Rio Arriba,2015,361,300,61,0,0,0,0,90,58,42,0,0,360,0,1,0
New Mexico,San Juan,2015,365,264,99,2,0,0,0,115,67,44,0,23,338,0,4,0
New Mexico,Sandoval,2015,357,293,64,0,0,0,0,97,58,41,0,0,357,0,0,0
New Mexico,Santa Fe,2015,365,311,54,0,0,0,0,80,58,42,0,0,362,0,3,0
New Mexico,Socorro,2015,107,106,1,0,0,0,0,57,23,12,0,0,0,0,107,0
New Mexico,Taos,2015,363,361,2,0,0,0,0,63,25,13,0,0,0,0,363,0
New Mexico,Valencia,2015,356,291,65,0,0,0,0,93,58,43,0,0,356,0,0,0
New York,Albany,2015,365,297,67,1,0,0,0,107,56,37,1,0,249,0,115,0
New York,Bronx,2015,365,217,142,6,0,0,0,136,71,46,0,81,148,0,136,0
New York,Chautauqua,2015,364,304,55,5,0,0,0,126,58,38,0,0,334,2,28,0
New York,Dutchess,2015,365,344,19,2,0,0,0,133,46,33,0,0,358,7,0,0
New York,Erie,2015,365,238,123,4,0,0,0,119,65,45,0,28,159,0,178,0
New York,Essex,2015,365,336,29,0,0,0,0,100,49,39,0,0,346,0,19,0
New York,Franklin,2015,359,342,13,4,0,0,0,119,45,27,0,61,200,98,0,0
New York,Hamilton,2015,362,345,17,0,0,0,0,90,46,33,0,0,359,3,0,0
New York,Herkimer,2015,364,355,9,0,0,0,0,84,44,33,0,0,360,4,0,0
New York,Jefferson,2015,364,345,19,0,0,0,0,90,47,32,0,0,364,0,0,0
New York,Kings,2015,365,289,76,0,0,0,0,86,56,32,0,0,0,0,365,0
New York,Monroe,2015,365,294,71,0,0,0,0,93,58,37,0,16,187,1,161,0
New York,Nassau,2015,364,310,54,0,0,0,0,78,54,25,0,0,0,11,353,0
New York,New York,2015,365,215,146,4,0,0,0,122,68,46,0,0,142,0,223,0
